dates,closep
12/08/1994,1.548
15/08/1994,1.5419
16/08/1994,1.5392
17/08/1994,1.5423
18/08/1994,1.5491
19/08/1994,1.548
22/08/1994,1.5568
23/08/1994,1.557
24/08/1994,1.5525
25/08/1994,1.5565
26/08/1994,1.5278
29/08/1994,1.5365
30/08/1994,1.534
31/08/1994,1.534
01/09/1994,1.5462
02/09/1994,1.549
05/09/1994,1.5464
06/09/1994,1.5524
07/09/1994,1.5449
08/09/1994,1.544
09/09/1994,1.553
12/09/1994,1.5694
13/09/1994,1.5637
14/09/1994,1.566
15/09/1994,1.562
16/09/1994,1.579
19/09/1994,1.5698
20/09/1994,1.576
21/09/1994,1.5783
22/09/1994,1.575
23/09/1994,1.5772
26/09/1994,1.5715
27/09/1994,1.5794
28/09/1994,1.574
29/09/1994,1.5781
30/09/1994,1.5775
03/10/1994,1.5794
04/10/1994,1.5815
05/10/1994,1.5869
06/10/1994,1.5905
07/10/1994,1.5865
10/10/1994,1.5859
11/10/1994,1.5795
12/10/1994,1.5828
13/10/1994,1.5888
14/10/1994,1.5943
17/10/1994,1.611
18/10/1994,1.6134
19/10/1994,1.6225
20/10/1994,1.6311
21/10/1994,1.627
24/10/1994,1.633
25/10/1994,1.6358
26/10/1994,1.6382
27/10/1994,1.6362
28/10/1994,1.624
31/10/1994,1.6355
01/11/1994,1.6355
02/11/1994,1.6225
03/11/1994,1.6177
04/11/1994,1.616
07/11/1994,1.6145
08/11/1994,1.6184
09/11/1994,1.605
10/11/1994,1.601
11/11/1994,1.5961
14/11/1994,1.5874
15/11/1994,1.5725
16/11/1994,1.573
17/11/1994,1.571
18/11/1994,1.5665
21/11/1994,1.5678
22/11/1994,1.5701
23/11/1994,1.5697
24/11/1994,1.5614
25/11/1994,1.563
28/11/1994,1.5624
29/11/1994,1.5628
30/11/1994,1.5645
01/12/1994,1.5668
02/12/1994,1.5597
05/12/1994,1.5575
06/12/1994,1.5622
07/12/1994,1.5667
08/12/1994,1.5635
09/12/1994,1.5595
12/12/1994,1.5646
13/12/1994,1.5591
14/12/1994,1.563
15/12/1994,1.563
16/12/1994,1.5603
19/12/1994,1.561
20/12/1994,1.5605
21/12/1994,1.5421
22/12/1994,1.5475
23/12/1994,1.5463
26/12/1994,1.5435
27/12/1994,1.5455
28/12/1994,1.57
29/12/1994,1.56
30/12/1994,1.5648
02/01/1995,1.5588
03/01/1995,1.563
04/01/1995,1.5605
05/01/1995,1.563
06/01/1995,1.5495
09/01/1995,1.564
10/01/1995,1.562
11/01/1995,1.5607
12/01/1995,1.574
13/01/1995,1.5692
16/01/1995,1.5684
17/01/1995,1.5668
18/01/1995,1.5699
19/01/1995,1.5875
20/01/1995,1.589
23/01/1995,1.5935
24/01/1995,1.5975
25/01/1995,1.5916
26/01/1995,1.5905
27/01/1995,1.589
30/01/1995,1.5955
31/01/1995,1.5795
01/02/1995,1.5829
02/02/1995,1.5815
03/02/1995,1.5635
06/02/1995,1.5604
07/02/1995,1.5565
08/02/1995,1.5535
09/02/1995,1.5575
10/02/1995,1.563
13/02/1995,1.5625
14/02/1995,1.5624
15/02/1995,1.5611
16/02/1995,1.5785
17/02/1995,1.5815
20/02/1995,1.5785
21/02/1995,1.5863
22/02/1995,1.5875
23/02/1995,1.5945
24/02/1995,1.5885
27/02/1995,1.5812
28/02/1995,1.5839
01/03/1995,1.5876
02/03/1995,1.6155
03/03/1995,1.6303
06/03/1995,1.6223
07/03/1995,1.64
08/03/1995,1.6095
09/03/1995,1.6085
10/03/1995,1.574
13/03/1995,1.592
14/03/1995,1.5855
15/03/1995,1.6
16/03/1995,1.5864
17/03/1995,1.584
20/03/1995,1.5783
21/03/1995,1.5863
22/03/1995,1.5875
23/03/1995,1.5949
24/03/1995,1.5935
27/03/1995,1.5975
28/03/1995,1.6008
29/03/1995,1.613
30/03/1995,1.6035
31/03/1995,1.6215
03/04/1995,1.619
04/04/1995,1.6068
05/04/1995,1.6075
06/04/1995,1.6088
07/04/1995,1.6153
10/04/1995,1.593
11/04/1995,1.5932
12/04/1995,1.5925
13/04/1995,1.6095
14/04/1995,1.604
17/04/1995,1.624
18/04/1995,1.6117
19/04/1995,1.6074
20/04/1995,1.609
21/04/1995,1.6125
24/04/1995,1.6055
25/04/1995,1.6133
26/04/1995,1.6168
27/04/1995,1.6168
28/04/1995,1.6125
01/05/1995,1.6165
02/05/1995,1.6159
03/05/1995,1.616
04/05/1995,1.6155
05/05/1995,1.5973
08/05/1995,1.605
09/05/1995,1.5845
10/05/1995,1.5847
11/05/1995,1.5632
12/05/1995,1.566
15/05/1995,1.5739
16/05/1995,1.5641
17/05/1995,1.5681
18/05/1995,1.5789
19/05/1995,1.5703
22/05/1995,1.5742
23/05/1995,1.5695
24/05/1995,1.5743
25/05/1995,1.6082
26/05/1995,1.604
29/05/1995,1.6021
30/05/1995,1.6004
31/05/1995,1.5863
01/06/1995,1.5992
02/06/1995,1.5941
05/06/1995,1.5958
06/06/1995,1.5917
07/06/1995,1.5869
08/06/1995,1.5953
09/06/1995,1.5935
12/06/1995,1.5947
13/06/1995,1.594
14/06/1995,1.6127
15/06/1995,1.5988
16/06/1995,1.6049
19/06/1995,1.6023
20/06/1995,1.6059
21/06/1995,1.6106
22/06/1995,1.5973
23/06/1995,1.6055
26/06/1995,1.5861
27/06/1995,1.5836
28/06/1995,1.5762
29/06/1995,1.5982
30/06/1995,1.5955
03/07/1995,1.5985
04/07/1995,1.5987
05/07/1995,1.5967
06/07/1995,1.6011
07/07/1995,1.5964
10/07/1995,1.5942
11/07/1995,1.5863
12/07/1995,1.5916
13/07/1995,1.601
14/07/1995,1.5955
17/07/1995,1.5942
18/07/1995,1.5924
19/07/1995,1.5982
20/07/1995,1.5944
21/07/1995,1.5982
24/07/1995,1.5946
25/07/1995,1.5901
26/07/1995,1.5934
27/07/1995,1.5961
28/07/1995,1.6004
31/07/1995,1.597
01/08/1995,1.6073
02/08/1995,1.6
03/08/1995,1.6083
04/08/1995,1.6058
07/08/1995,1.6009
08/08/1995,1.6019
09/08/1995,1.5993
10/08/1995,1.5915
11/08/1995,1.569
14/08/1995,1.5718
15/08/1995,1.5515
16/08/1995,1.5423
17/08/1995,1.5452
18/08/1995,1.5393
21/08/1995,1.54
22/08/1995,1.5339
23/08/1995,1.5424
24/08/1995,1.5453
25/08/1995,1.5507
28/08/1995,1.5496
29/08/1995,1.5435
30/08/1995,1.5451
31/08/1995,1.5496
01/09/1995,1.5573
04/09/1995,1.5516
05/09/1995,1.5578
06/09/1995,1.5504
07/09/1995,1.5485
08/09/1995,1.5508
11/09/1995,1.5464
12/09/1995,1.556
13/09/1995,1.5494
14/09/1995,1.5489
15/09/1995,1.5505
18/09/1995,1.5493
19/09/1995,1.5469
20/09/1995,1.5509
21/09/1995,1.5908
22/09/1995,1.5692
25/09/1995,1.5709
26/09/1995,1.5664
27/09/1995,1.5755
28/09/1995,1.5785
29/09/1995,1.5848
02/10/1995,1.5895
03/10/1995,1.5806
04/10/1995,1.584
05/10/1995,1.5842
06/10/1995,1.5847
09/10/1995,1.5855
10/10/1995,1.5771
11/10/1995,1.5708
12/10/1995,1.5762
13/10/1995,1.5751
16/10/1995,1.5737
17/10/1995,1.5719
18/10/1995,1.5692
19/10/1995,1.576
20/10/1995,1.5727
23/10/1995,1.579
24/10/1995,1.579
25/10/1995,1.5786
26/10/1995,1.5837
27/10/1995,1.5773
30/10/1995,1.5764
31/10/1995,1.5798
01/11/1995,1.5785
02/11/1995,1.5784
03/11/1995,1.5788
06/11/1995,1.5802
07/11/1995,1.5812
08/11/1995,1.58
09/11/1995,1.578
10/11/1995,1.5665
13/11/1995,1.5532
14/11/1995,1.5593
15/11/1995,1.5546
16/11/1995,1.5567
17/11/1995,1.5429
20/11/1995,1.5567
21/11/1995,1.5574
22/11/1995,1.5636
23/11/1995,1.5624
24/11/1995,1.5596
27/11/1995,1.552
28/11/1995,1.5436
29/11/1995,1.5341
30/11/1995,1.5336
01/12/1995,1.531
04/12/1995,1.5332
05/12/1995,1.5443
06/12/1995,1.542
07/12/1995,1.5353
08/12/1995,1.534
11/12/1995,1.5346
12/12/1995,1.5333
13/12/1995,1.5349
14/12/1995,1.5451
15/12/1995,1.5373
18/12/1995,1.543
19/12/1995,1.5406
20/12/1995,1.5427
21/12/1995,1.5398
22/12/1995,1.5446
25/12/1995,1.5454
26/12/1995,1.5597
27/12/1995,1.5602
28/12/1995,1.5485
29/12/1995,1.5496
01/01/1996,1.5525
02/01/1996,1.5545
03/01/1996,1.5509
04/01/1996,1.5524
05/01/1996,1.5509
08/01/1996,1.5517
09/01/1996,1.5455
10/01/1996,1.5458
11/01/1996,1.5446
12/01/1996,1.5465
15/01/1996,1.5426
16/01/1996,1.5327
17/01/1996,1.524
18/01/1996,1.5163
19/01/1996,1.5115
22/01/1996,1.5141
23/01/1996,1.5149
24/01/1996,1.5117
25/01/1996,1.5064
26/01/1996,1.5038
29/01/1996,1.507
30/01/1996,1.5052
31/01/1996,1.5137
01/02/1996,1.5201
02/02/1996,1.5252
05/02/1996,1.539
06/02/1996,1.544
07/02/1996,1.5375
08/02/1996,1.5384
09/02/1996,1.531
12/02/1996,1.5276
13/02/1996,1.5374
14/02/1996,1.542
15/02/1996,1.5378
16/02/1996,1.552
19/02/1996,1.545
20/02/1996,1.5453
21/02/1996,1.544
22/02/1996,1.5452
23/02/1996,1.5399
26/02/1996,1.5397
27/02/1996,1.5414
28/02/1996,1.5299
29/02/1996,1.5319
01/03/1996,1.5285
04/03/1996,1.5277
05/03/1996,1.5309
06/03/1996,1.5276
07/03/1996,1.5296
08/03/1996,1.5234
11/03/1996,1.524
12/03/1996,1.5255
13/03/1996,1.5231
14/03/1996,1.5271
15/03/1996,1.5272
18/03/1996,1.5315
19/03/1996,1.5341
20/03/1996,1.5385
21/03/1996,1.5364
22/03/1996,1.5366
25/03/1996,1.5233
26/03/1996,1.5232
27/03/1996,1.5195
28/03/1996,1.5247
29/03/1996,1.527
01/04/1996,1.5244
02/04/1996,1.5244
03/04/1996,1.5254
04/04/1996,1.531
05/04/1996,1.529
08/04/1996,1.5294
09/04/1996,1.5216
10/04/1996,1.5142
11/04/1996,1.5114
12/04/1996,1.5125
15/04/1996,1.5087
16/04/1996,1.5096
17/04/1996,1.5102
18/04/1996,1.5181
19/04/1996,1.5136
22/04/1996,1.5122
23/04/1996,1.5159
24/04/1996,1.5148
25/04/1996,1.5079
26/04/1996,1.512
29/04/1996,1.5061
30/04/1996,1.5065
01/05/1996,1.493
02/05/1996,1.5027
03/05/1996,1.507
06/05/1996,1.507
07/05/1996,1.5107
08/05/1996,1.525
09/05/1996,1.5239
10/05/1996,1.5202
13/05/1996,1.5142
14/05/1996,1.515
15/05/1996,1.5146
16/05/1996,1.5144
17/05/1996,1.5131
20/05/1996,1.5135
21/05/1996,1.5138
22/05/1996,1.5087
23/05/1996,1.5128
24/05/1996,1.512
27/05/1996,1.5139
28/05/1996,1.5144
29/05/1996,1.5318
30/05/1996,1.5343
31/05/1996,1.5511
03/06/1996,1.5552
04/06/1996,1.548
05/06/1996,1.5486
06/06/1996,1.5429
07/06/1996,1.536
10/06/1996,1.5349
11/06/1996,1.536
12/06/1996,1.5368
13/06/1996,1.5354
14/06/1996,1.5361
17/06/1996,1.544
18/06/1996,1.5443
19/06/1996,1.5435
20/06/1996,1.5397
21/06/1996,1.5355
24/06/1996,1.5413
25/06/1996,1.5405
26/06/1996,1.5403
27/06/1996,1.5491
28/06/1996,1.5527
01/07/1996,1.5584
02/07/1996,1.5587
03/07/1996,1.564
04/07/1996,1.5584
05/07/1996,1.5576
08/07/1996,1.5539
09/07/1996,1.5495
10/07/1996,1.5525
11/07/1996,1.5551
12/07/1996,1.5513
15/07/1996,1.552
16/07/1996,1.5577
17/07/1996,1.5459
18/07/1996,1.5456
19/07/1996,1.545
22/07/1996,1.5514
23/07/1996,1.5527
24/07/1996,1.5535
25/07/1996,1.5579
26/07/1996,1.5551
29/07/1996,1.5577
30/07/1996,1.557
31/07/1996,1.5566
01/08/1996,1.5522
02/08/1996,1.5428
05/08/1996,1.5458
06/08/1996,1.5392
07/08/1996,1.5429
08/08/1996,1.5495
09/08/1996,1.5511
12/08/1996,1.551
13/08/1996,1.5492
14/08/1996,1.5494
15/08/1996,1.5514
16/08/1996,1.5481
19/08/1996,1.5447
20/08/1996,1.5489
21/08/1996,1.5505
22/08/1996,1.5508
23/08/1996,1.5566
26/08/1996,1.5578
27/08/1996,1.5541
28/08/1996,1.5593
29/08/1996,1.5579
30/08/1996,1.5647
02/09/1996,1.5605
03/09/1996,1.5665
04/09/1996,1.5672
05/09/1996,1.566
06/09/1996,1.5595
09/09/1996,1.5573
10/09/1996,1.5566
11/09/1996,1.5546
12/09/1996,1.5558
13/09/1996,1.5542
16/09/1996,1.5577
17/09/1996,1.5551
18/09/1996,1.5607
19/09/1996,1.5535
20/09/1996,1.5556
23/09/1996,1.5563
24/09/1996,1.5651
25/09/1996,1.5612
26/09/1996,1.5612
27/09/1996,1.5633
30/09/1996,1.5653
01/10/1996,1.5643
02/10/1996,1.5656
03/10/1996,1.5654
04/10/1996,1.5652
07/10/1996,1.5633
08/10/1996,1.5626
09/10/1996,1.5653
10/10/1996,1.5665
11/10/1996,1.5758
14/10/1996,1.5809
15/10/1996,1.588
16/10/1996,1.5834
17/10/1996,1.5869
18/10/1996,1.5903
21/10/1996,1.5924
22/10/1996,1.5995
23/10/1996,1.5968
24/10/1996,1.5946
25/10/1996,1.6009
28/10/1996,1.6131
29/10/1996,1.6106
30/10/1996,1.6325
31/10/1996,1.6271
01/11/1996,1.637
04/11/1996,1.6442
05/11/1996,1.6468
06/11/1996,1.6419
07/11/1996,1.6487
08/11/1996,1.6492
11/11/1996,1.6509
12/11/1996,1.6465
13/11/1996,1.6606
14/11/1996,1.6647
15/11/1996,1.6637
18/11/1996,1.6709
19/11/1996,1.6759
20/11/1996,1.6806
21/11/1996,1.6883
22/11/1996,1.6794
25/11/1996,1.6715
26/11/1996,1.6726
27/11/1996,1.6786
28/11/1996,1.6805
29/11/1996,1.6821
02/12/1996,1.6816
03/12/1996,1.6445
04/12/1996,1.6447
05/12/1996,1.6349
06/12/1996,1.6468
09/12/1996,1.6475
10/12/1996,1.6537
11/12/1996,1.6536
12/12/1996,1.6565
13/12/1996,1.6557
16/12/1996,1.6678
17/12/1996,1.6717
18/12/1996,1.6747
19/12/1996,1.6656
20/12/1996,1.6725
23/12/1996,1.6769
24/12/1996,1.6737
25/12/1996,1.6745
26/12/1996,1.675
27/12/1996,1.692
30/12/1996,1.691
31/12/1996,1.714
01/01/1997,1.7115
02/01/1997,1.6939
03/01/1997,1.6873
06/01/1997,1.6964
07/01/1997,1.6946
08/01/1997,1.688
09/01/1997,1.6998
10/01/1997,1.68
13/01/1997,1.6751
14/01/1997,1.6705
15/01/1997,1.6835
16/01/1997,1.6796
17/01/1997,1.6674
20/01/1997,1.6664
21/01/1997,1.6644
22/01/1997,1.637
23/01/1997,1.6321
24/01/1997,1.6288
27/01/1997,1.623
28/01/1997,1.6175
29/01/1997,1.6175
30/01/1997,1.614
31/01/1997,1.6024
03/02/1997,1.6202
04/02/1997,1.6206
05/02/1997,1.6445
06/02/1997,1.636
07/02/1997,1.628
10/02/1997,1.6408
11/02/1997,1.6366
12/02/1997,1.6318
13/02/1997,1.6228
14/02/1997,1.6232
17/02/1997,1.6152
18/02/1997,1.6075
19/02/1997,1.6171
20/02/1997,1.6136
21/02/1997,1.6188
24/02/1997,1.6345
25/02/1997,1.6355
26/02/1997,1.6336
27/02/1997,1.6258
28/02/1997,1.6286
03/03/1997,1.6166
04/03/1997,1.6145
05/03/1997,1.6145
06/03/1997,1.6157
07/03/1997,1.6032
10/03/1997,1.6046
11/03/1997,1.6077
12/03/1997,1.5988
13/03/1997,1.5953
14/03/1997,1.6011
17/03/1997,1.5885
18/03/1997,1.5899
19/03/1997,1.5978
20/03/1997,1.5925
21/03/1997,1.6043
24/03/1997,1.6195
25/03/1997,1.6186
26/03/1997,1.6296
27/03/1997,1.6335
28/03/1997,1.6317
31/03/1997,1.6374
01/04/1997,1.6488
02/04/1997,1.6423
03/04/1997,1.6451
04/04/1997,1.6346
07/04/1997,1.6269
08/04/1997,1.6258
09/04/1997,1.6195
10/04/1997,1.6238
11/04/1997,1.6277
14/04/1997,1.62
15/04/1997,1.6286
16/04/1997,1.6249
17/04/1997,1.6304
18/04/1997,1.6332
21/04/1997,1.636
22/04/1997,1.6332
23/04/1997,1.6238
24/04/1997,1.6261
25/04/1997,1.6216
28/04/1997,1.6239
29/04/1997,1.6315
30/04/1997,1.6236
01/05/1997,1.6288
02/05/1997,1.6217
05/05/1997,1.6235
06/05/1997,1.6339
07/05/1997,1.615
08/05/1997,1.6187
09/05/1997,1.623
12/05/1997,1.6236
13/05/1997,1.6315
14/05/1997,1.6463
15/05/1997,1.6429
16/05/1997,1.6358
19/05/1997,1.6401
20/05/1997,1.6553
21/05/1997,1.6479
22/05/1997,1.6243
23/05/1997,1.6345
26/05/1997,1.6401
27/05/1997,1.6325
28/05/1997,1.64
29/05/1997,1.6395
30/05/1997,1.6387
02/06/1997,1.6365
03/06/1997,1.6343
04/06/1997,1.6338
05/06/1997,1.6336
06/06/1997,1.6317
09/06/1997,1.6395
10/06/1997,1.637
11/06/1997,1.6368
12/06/1997,1.6335
13/06/1997,1.635
16/06/1997,1.638
17/06/1997,1.6399
18/06/1997,1.6392
19/06/1997,1.6479
20/06/1997,1.6563
23/06/1997,1.6693
24/06/1997,1.6696
25/06/1997,1.6635
26/06/1997,1.6667
27/06/1997,1.664
30/06/1997,1.6656
01/07/1997,1.6585
02/07/1997,1.6764
03/07/1997,1.691
04/07/1997,1.6873
07/07/1997,1.6891
08/07/1997,1.6864
09/07/1997,1.6865
10/07/1997,1.6877
11/07/1997,1.694
14/07/1997,1.6905
15/07/1997,1.6791
16/07/1997,1.6783
17/07/1997,1.6738
18/07/1997,1.6806
21/07/1997,1.6791
22/07/1997,1.6783
23/07/1997,1.6799
24/07/1997,1.6749
25/07/1997,1.662
28/07/1997,1.633
29/07/1997,1.63
30/07/1997,1.6309
31/07/1997,1.6408
01/08/1997,1.6314
04/08/1997,1.632
05/08/1997,1.6241
06/08/1997,1.6043
07/08/1997,1.5879
08/08/1997,1.5896
11/08/1997,1.5923
12/08/1997,1.5797
13/08/1997,1.5845
14/08/1997,1.5909
15/08/1997,1.6108
18/08/1997,1.6047
19/08/1997,1.6048
20/08/1997,1.593
21/08/1997,1.5908
22/08/1997,1.6083
25/08/1997,1.6065
26/08/1997,1.6121
27/08/1997,1.6139
28/08/1997,1.6186
29/08/1997,1.6153
01/09/1997,1.6088
02/09/1997,1.5905
03/09/1997,1.5871
04/09/1997,1.5835
05/09/1997,1.5937
08/09/1997,1.581
09/09/1997,1.5905
10/09/1997,1.5877
11/09/1997,1.6003
12/09/1997,1.6074
15/09/1997,1.605
16/09/1997,1.5965
17/09/1997,1.5995
18/09/1997,1.6113
19/09/1997,1.6121
22/09/1997,1.6038
23/09/1997,1.6131
24/09/1997,1.6145
25/09/1997,1.6299
26/09/1997,1.608
29/09/1997,1.611
30/09/1997,1.6156
01/10/1997,1.6163
02/10/1997,1.6154
03/10/1997,1.6158
06/10/1997,1.6155
07/10/1997,1.6233
08/10/1997,1.6235
09/10/1997,1.6243
10/10/1997,1.621
13/10/1997,1.6233
14/10/1997,1.6213
15/10/1997,1.6228
16/10/1997,1.618
17/10/1997,1.6186
20/10/1997,1.6333
21/10/1997,1.6346
22/10/1997,1.6335
23/10/1997,1.6325
24/10/1997,1.6334
27/10/1997,1.663
28/10/1997,1.6653
29/10/1997,1.669
30/10/1997,1.6688
31/10/1997,1.6727
03/11/1997,1.6763
04/11/1997,1.6865
05/11/1997,1.6812
06/11/1997,1.691
07/11/1997,1.688
10/11/1997,1.6973
11/11/1997,1.7048
12/11/1997,1.703
13/11/1997,1.697
14/11/1997,1.694
17/11/1997,1.6968
18/11/1997,1.6913
19/11/1997,1.6915
20/11/1997,1.6875
21/11/1997,1.6935
24/11/1997,1.6909
25/11/1997,1.6763
26/11/1997,1.674
27/11/1997,1.6725
28/11/1997,1.689
01/12/1997,1.6866
02/12/1997,1.6808
03/12/1997,1.6835
04/12/1997,1.6663
05/12/1997,1.6569
08/12/1997,1.6483
09/12/1997,1.6521
10/12/1997,1.6486
11/12/1997,1.6594
12/12/1997,1.651
15/12/1997,1.6338
16/12/1997,1.6386
17/12/1997,1.6523
18/12/1997,1.6675
19/12/1997,1.6695
22/12/1997,1.6635
23/12/1997,1.6672
24/12/1997,1.6683
25/12/1997,1.6722
26/12/1997,1.6759
29/12/1997,1.6703
30/12/1997,1.655
31/12/1997,1.6452
01/01/1998,1.6476
02/01/1998,1.645
05/01/1998,1.6298
06/01/1998,1.6202
07/01/1998,1.6246
08/01/1998,1.6129
09/01/1998,1.6128
12/01/1998,1.6225
13/01/1998,1.6343
14/01/1998,1.6286
15/01/1998,1.6302
16/01/1998,1.6284
19/01/1998,1.6383
20/01/1998,1.6272
21/01/1998,1.6327
22/01/1998,1.6491
23/01/1998,1.6723
26/01/1998,1.6568
27/01/1998,1.6438
28/01/1998,1.6398
29/01/1998,1.6404
30/01/1998,1.632
02/02/1998,1.6398
03/02/1998,1.6461
04/02/1998,1.6565
05/02/1998,1.6543
06/02/1998,1.6406
09/02/1998,1.629
10/02/1998,1.6257
11/02/1998,1.6302
12/02/1998,1.6395
13/02/1998,1.6412
16/02/1998,1.638
17/02/1998,1.6333
18/02/1998,1.638
19/02/1998,1.6369
20/02/1998,1.638
23/02/1998,1.645
24/02/1998,1.6496
25/02/1998,1.6431
26/02/1998,1.6438
27/02/1998,1.643
02/03/1998,1.6465
03/03/1998,1.6503
04/03/1998,1.6479
05/03/1998,1.6335
06/03/1998,1.6385
09/03/1998,1.6384
10/03/1998,1.6411
11/03/1998,1.6488
12/03/1998,1.6571
13/03/1998,1.6728
16/03/1998,1.668
17/03/1998,1.6762
18/03/1998,1.6699
19/03/1998,1.6654
20/03/1998,1.6679
23/03/1998,1.6775
24/03/1998,1.6733
25/03/1998,1.6758
26/03/1998,1.6875
27/03/1998,1.6827
30/03/1998,1.6772
31/03/1998,1.6725
01/04/1998,1.6675
02/04/1998,1.6646
03/04/1998,1.6588
06/04/1998,1.6668
07/04/1998,1.6673
08/04/1998,1.674
09/04/1998,1.6699
10/04/1998,1.673
13/04/1998,1.667
14/04/1998,1.6853
15/04/1998,1.6845
16/04/1998,1.6915
17/04/1998,1.682
20/04/1998,1.6775
21/04/1998,1.6737
22/04/1998,1.6728
23/04/1998,1.667
24/04/1998,1.6661
27/04/1998,1.6744
28/04/1998,1.667
29/04/1998,1.6711
30/04/1998,1.6711
01/05/1998,1.6661
04/05/1998,1.6668
05/05/1998,1.6615
06/05/1998,1.66
07/05/1998,1.6483
08/05/1998,1.6389
11/05/1998,1.6308
12/05/1998,1.6328
13/05/1998,1.6311
14/05/1998,1.6315
15/05/1998,1.6267
18/05/1998,1.6243
19/05/1998,1.622
20/05/1998,1.6335
21/05/1998,1.6292
22/05/1998,1.6279
25/05/1998,1.629
26/05/1998,1.6353
27/05/1998,1.6313
28/05/1998,1.6271
29/05/1998,1.631
01/06/1998,1.6397
02/06/1998,1.639
03/06/1998,1.639
04/06/1998,1.6358
05/06/1998,1.6344
08/06/1998,1.6338
09/06/1998,1.6365
10/06/1998,1.6288
11/06/1998,1.6278
12/06/1998,1.6338
15/06/1998,1.6359
16/06/1998,1.651
17/06/1998,1.6688
18/06/1998,1.6727
19/06/1998,1.6749
22/06/1998,1.6746
23/06/1998,1.6665
24/06/1998,1.6685
25/06/1998,1.6725
26/06/1998,1.6621
29/06/1998,1.6658
30/06/1998,1.6679
01/07/1998,1.66
02/07/1998,1.6588
03/07/1998,1.6462
06/07/1998,1.6383
07/07/1998,1.6378
08/07/1998,1.6378
09/07/1998,1.6318
10/07/1998,1.6335
13/07/1998,1.6408
14/07/1998,1.6347
15/07/1998,1.6353
16/07/1998,1.6405
17/07/1998,1.643
20/07/1998,1.6477
21/07/1998,1.6443
22/07/1998,1.644
23/07/1998,1.6513
24/07/1998,1.659
27/07/1998,1.6565
28/07/1998,1.6466
29/07/1998,1.6426
30/07/1998,1.6364
31/07/1998,1.6326
03/08/1998,1.6277
04/08/1998,1.6378
05/08/1998,1.6363
06/08/1998,1.6337
07/08/1998,1.6308
10/08/1998,1.6338
11/08/1998,1.6303
12/08/1998,1.6268
13/08/1998,1.6243
14/08/1998,1.6178
17/08/1998,1.6151
18/08/1998,1.6168
19/08/1998,1.6227
20/08/1998,1.6301
21/08/1998,1.6375
24/08/1998,1.6407
25/08/1998,1.6408
26/08/1998,1.6383
27/08/1998,1.6495
28/08/1998,1.6806
31/08/1998,1.6798
01/09/1998,1.6748
02/09/1998,1.6694
03/09/1998,1.6761
04/09/1998,1.6726
07/09/1998,1.6675
08/09/1998,1.6565
09/09/1998,1.6693
10/09/1998,1.6898
11/09/1998,1.6728
14/09/1998,1.6796
15/09/1998,1.6755
16/09/1998,1.6788
17/09/1998,1.6826
18/09/1998,1.6812
21/09/1998,1.6823
22/09/1998,1.6811
23/09/1998,1.6854
24/09/1998,1.6848
25/09/1998,1.6977
28/09/1998,1.7108
29/09/1998,1.7099
30/09/1998,1.6989
01/10/1998,1.7043
02/10/1998,1.7004
05/10/1998,1.6844
06/10/1998,1.6855
07/10/1998,1.6991
08/10/1998,1.7115
09/10/1998,1.7084
12/10/1998,1.6935
13/10/1998,1.7077
14/10/1998,1.7041
15/10/1998,1.709
16/10/1998,1.7027
19/10/1998,1.6994
20/10/1998,1.7088
21/10/1998,1.6953
22/10/1998,1.6958
23/10/1998,1.6876
26/10/1998,1.6652
27/10/1998,1.6774
28/10/1998,1.6754
29/10/1998,1.6783
30/10/1998,1.6755
02/11/1998,1.6635
03/11/1998,1.6592
04/11/1998,1.6578
05/11/1998,1.6593
06/11/1998,1.6603
09/11/1998,1.6615
10/11/1998,1.6584
11/11/1998,1.6607
12/11/1998,1.66
13/11/1998,1.6638
16/11/1998,1.6765
17/11/1998,1.6742
18/11/1998,1.6685
19/11/1998,1.6632
20/11/1998,1.6563
23/11/1998,1.656
24/11/1998,1.6592
25/11/1998,1.6601
26/11/1998,1.6598
27/11/1998,1.6511
30/11/1998,1.6477
01/12/1998,1.6542
02/12/1998,1.6671
03/12/1998,1.6681
04/12/1998,1.6662
07/12/1998,1.6519
08/12/1998,1.6595
09/12/1998,1.6552
10/12/1998,1.6734
11/12/1998,1.6918
14/12/1998,1.6914
15/12/1998,1.6838
16/12/1998,1.6679
17/12/1998,1.6735
18/12/1998,1.681
21/12/1998,1.6839
22/12/1998,1.68
23/12/1998,1.6781
24/12/1998,1.6741
25/12/1998,1.673
28/12/1998,1.6772
29/12/1998,1.6775
30/12/1998,1.6605
31/12/1998,1.66
01/01/1999,1.6604
04/01/1999,1.6603
05/01/1999,1.6546
06/01/1999,1.6558
07/01/1999,1.6498
08/01/1999,1.6405
11/01/1999,1.6303
12/01/1999,1.6333
13/01/1999,1.6505
14/01/1999,1.6564
15/01/1999,1.6502
18/01/1999,1.6521
19/01/1999,1.6561
20/01/1999,1.6463
21/01/1999,1.6526
22/01/1999,1.6535
25/01/1999,1.6577
26/01/1999,1.6592
27/01/1999,1.6479
28/01/1999,1.6494
29/01/1999,1.6449
01/02/1999,1.6421
02/02/1999,1.6404
03/02/1999,1.6365
04/02/1999,1.6448
05/02/1999,1.6319
08/02/1999,1.6393
09/02/1999,1.6379
10/02/1999,1.6265
11/02/1999,1.6226
12/02/1999,1.6349
15/02/1999,1.6264
16/02/1999,1.6344
17/02/1999,1.6358
18/02/1999,1.6353
19/02/1999,1.622
