dates,openp,closep,lowp,highp
2003-03-14,1.0747,1.0747,1.0692,1.0819
2003-03-17,1.063,1.063,1.0591,1.0843
2003-03-18,1.0636,1.0636,1.0544,1.0654
2003-03-19,1.0568,1.0568,1.0555,1.0654
2003-03-20,1.0615,1.0615,1.0536,1.0671
2003-03-21,1.0525,1.0525,1.0504,1.0619
2003-03-24,1.0646,1.0646,1.0568,1.0672
2003-03-25,1.0657,1.0657,1.0632,1.0721
2003-03-26,1.0695,1.0695,1.0625,1.0702
2003-03-27,1.0686,1.0686,1.0678,1.0741
2003-03-28,1.0779,1.0779,1.0671,1.0802
2003-03-31,1.0915,1.0915,1.0781,1.0933
2003-04-01,1.0924,1.0924,1.0866,1.0925
2003-04-02,1.0769,1.0769,1.0752,1.0959
2003-04-03,1.0764,1.0764,1.0687,1.079
2003-04-04,1.0735,1.0735,1.0688,1.0769
2003-04-07,1.0695,1.0695,1.0562,1.0702
2003-04-08,1.0712,1.0712,1.0644,1.0721
2003-04-09,1.0774,1.0774,1.0677,1.0783
2003-04-10,1.0782,1.0782,1.0762,1.0829
2003-04-11,1.0752,1.0752,1.0695,1.079
2003-04-14,1.0774,1.0774,1.0718,1.081
2003-04-15,1.08,1.08,1.0738,1.082
2003-04-16,1.0908,1.0908,1.0785,1.0919
2003-04-17,1.088,1.088,1.0869,1.0972
2003-04-18,1.0877,1.0877,1.0874,1.0897
2003-04-21,1.0871,1.0871,1.0823,1.0904
2003-04-22,1.0974,1.0974,1.085,1.1002
2003-04-23,1.0965,1.0965,1.0924,1.0983
2003-04-24,1.1035,1.1035,1.0947,1.1046
2003-04-25,1.104,1.104,1.0962,1.1044
2003-04-28,1.0987,1.0987,1.0978,1.1075
2003-04-29,1.1083,1.1083,1.0934,1.1084
2003-04-30,1.1184,1.1184,1.1063,1.1188
2003-05-01,1.1233,1.1233,1.1158,1.1284
2003-05-02,1.1233,1.1233,1.1191,1.1272
2003-05-05,1.1292,1.1292,1.1206,1.13
2003-05-06,1.1438,1.1438,1.1277,1.1449
2003-05-07,1.1357,1.1357,1.1331,1.1443
2003-05-08,1.1489,1.1489,1.1311,1.1507
2003-05-09,1.1487,1.1487,1.144,1.1536
2003-05-12,1.1563,1.1563,1.1527,1.1624
2003-05-13,1.1532,1.1532,1.1466,1.1569
2003-05-14,1.1483,1.1483,1.1471,1.1541
2003-05-15,1.1386,1.1386,1.1379,1.1488
2003-05-16,1.1592,1.1592,1.1372,1.1593
2003-05-19,1.1657,1.1657,1.1625,1.1737
2003-05-20,1.1714,1.1714,1.1607,1.1719
2003-05-21,1.1634,1.1634,1.1631,1.1744
2003-05-22,1.1693,1.1693,1.1622,1.1729
2003-05-23,1.1837,1.1837,1.1669,1.1838
2003-05-26,1.1876,1.1876,1.1803,1.1876
2003-05-27,1.182,1.182,1.1812,1.1933
2003-05-28,1.1758,1.1758,1.1708,1.1847
2003-05-29,1.1909,1.1909,1.1695,1.1911
2003-05-30,1.1784,1.1784,1.1744,1.1917
2003-06-02,1.1767,1.1767,1.1654,1.1769
2003-06-03,1.173,1.173,1.1683,1.1781
2003-06-04,1.1643,1.1643,1.1636,1.1749
2003-06-05,1.1845,1.1845,1.1633,1.1889
2003-06-06,1.1699,1.1699,1.1686,1.188
2003-06-09,1.1717,1.1717,1.1661,1.1789
2003-06-10,1.1674,1.1674,1.1671,1.1744
2003-06-11,1.175,1.175,1.166,1.1781
2003-06-12,1.1766,1.1766,1.1705,1.1807
2003-06-13,1.187,1.187,1.1738,1.1878
2003-06-16,1.1825,1.1825,1.182,1.193
2003-06-17,1.1784,1.1784,1.1771,1.1868
2003-06-18,1.1692,1.1692,1.1668,1.1803
2003-06-19,1.172,1.172,1.1587,1.1739
2003-06-20,1.1608,1.1608,1.1555,1.1735
2003-06-23,1.1561,1.1561,1.1509,1.1605
2003-06-24,1.1513,1.1513,1.1478,1.1583
2003-06-25,1.1529,1.1529,1.1494,1.1623
2003-06-26,1.1428,1.1428,1.1417,1.1544
2003-06-27,1.1434,1.1434,1.1401,1.147
2003-06-30,1.1512,1.1512,1.1402,1.1518
2003-07-01,1.1563,1.1563,1.1511,1.1611
2003-07-02,1.1539,1.1539,1.1508,1.1568
2003-07-03,1.1502,1.1502,1.1435,1.1541
2003-07-04,1.149,1.149,1.1451,1.1503
2003-07-07,1.1316,1.1316,1.1313,1.1485
2003-07-08,1.132,1.132,1.1261,1.1355
2003-07-09,1.1351,1.1351,1.1309,1.137
2003-07-10,1.138,1.138,1.1312,1.1393
2003-07-11,1.1291,1.1291,1.1275,1.1388
2003-07-14,1.1283,1.1283,1.1243,1.1309
2003-07-15,1.1179,1.1179,1.1159,1.134
2003-07-16,1.122,1.122,1.1116,1.1233
2003-07-17,1.1213,1.1213,1.1157,1.1251
2003-07-18,1.1269,1.1269,1.1175,1.1307
2003-07-21,1.1354,1.1354,1.1244,1.1358
2003-07-22,1.1326,1.1326,1.1309,1.1374
2003-07-23,1.1486,1.1486,1.1317,1.1491
2003-07-24,1.1477,1.1477,1.1425,1.1513
2003-07-25,1.1507,1.1507,1.1445,1.1551
2003-07-28,1.1496,1.1496,1.1453,1.1521
2003-07-29,1.1442,1.1442,1.1437,1.1541
2003-07-30,1.1346,1.1346,1.1338,1.1452
2003-07-31,1.1232,1.1232,1.1227,1.1369
2003-08-01,1.1277,1.1277,1.1135,1.1282
2003-08-04,1.136,1.136,1.1262,1.1377
2003-08-05,1.1388,1.1388,1.1307,1.14
2003-08-06,1.1334,1.1334,1.1328,1.1426
2003-08-07,1.1374,1.1374,1.1321,1.1417
2003-08-08,1.1309,1.1309,1.1289,1.1384
2003-08-11,1.1359,1.1359,1.1261,1.138
2003-08-12,1.1284,1.1284,1.1278,1.1375
2003-08-13,1.1322,1.1322,1.1221,1.1334
2003-08-14,1.1262,1.1262,1.1227,1.1339
2003-08-15,1.1266,1.1266,1.1243,1.1297
2003-08-18,1.1146,1.1146,1.1126,1.127
2003-08-19,1.114,1.114,1.1056,1.1153
2003-08-20,1.1119,1.1119,1.1083,1.1148
2003-08-21,1.0923,1.0923,1.0886,1.1123
2003-08-22,1.0877,1.0877,1.0836,1.0948
2003-08-25,1.0874,1.0874,1.085,1.0919
2003-08-26,1.0857,1.0857,1.0794,1.091
2003-08-27,1.0888,1.0888,1.0834,1.0934
2003-08-28,1.0885,1.0885,1.0813,1.0914
2003-08-29,1.0984,1.0984,1.0874,1.1001
2003-09-01,1.0969,1.0969,1.0955,1.1016
2003-09-02,1.0809,1.0809,1.0807,1.097
2003-09-03,1.0846,1.0846,1.0765,1.0872
2003-09-04,1.0946,1.0946,1.081,1.0949
2003-09-05,1.1104,1.1104,1.0918,1.1113
2003-09-08,1.1066,1.1066,1.1048,1.113
2003-09-09,1.1226,1.1226,1.1057,1.124
2003-09-10,1.1211,1.1211,1.1165,1.1237
2003-09-11,1.121,1.121,1.1155,1.1273
2003-09-12,1.1291,1.1291,1.1137,1.133
2003-09-15,1.1284,1.1284,1.1247,1.131
2003-09-16,1.1177,1.1177,1.1157,1.1319
2003-09-17,1.1285,1.1285,1.1141,1.1301
2003-09-18,1.1255,1.1255,1.1228,1.1344
2003-09-19,1.1371,1.1371,1.1241,1.1383
2003-09-22,1.1462,1.1462,1.1415,1.1504
2003-09-23,1.1444,1.1444,1.1439,1.153
2003-09-24,1.1496,1.1496,1.1429,1.1504
2003-09-25,1.1491,1.1491,1.146,1.1536
2003-09-26,1.1464,1.1464,1.144,1.15
2003-09-29,1.1598,1.1598,1.1398,1.1601
2003-09-30,1.1657,1.1657,1.1574,1.1739
2003-10-01,1.1718,1.1718,1.1644,1.1729
2003-10-02,1.1696,1.1696,1.1663,1.1768
2003-10-03,1.158,1.158,1.1554,1.1722
2003-10-06,1.171,1.171,1.1535,1.1723
2003-10-07,1.1761,1.1761,1.17,1.1814
2003-10-08,1.1812,1.1812,1.176,1.184
2003-10-09,1.1748,1.1748,1.1687,1.186
2003-10-10,1.1798,1.1798,1.1704,1.1853
2003-10-13,1.1706,1.1706,1.1654,1.1816
2003-10-14,1.1724,1.1724,1.1585,1.1766
2003-10-15,1.1635,1.1635,1.1591,1.1746
2003-10-16,1.1587,1.1587,1.1571,1.1697
2003-10-17,1.168,1.168,1.1547,1.1685
2003-10-20,1.1635,1.1635,1.1604,1.1729
2003-10-21,1.1667,1.1667,1.1619,1.1702
2003-10-22,1.1804,1.1804,1.1651,1.1826
2003-10-23,1.1791,1.1791,1.1757,1.1848
2003-10-24,1.1781,1.1781,1.1763,1.1858
2003-10-27,1.1744,1.1744,1.1723,1.1785
2003-10-28,1.1669,1.1669,1.1659,1.1751
2003-10-29,1.1663,1.1663,1.1661,1.172
2003-10-30,1.1626,1.1626,1.1621,1.1757
2003-10-31,1.1593,1.1593,1.1566,1.1657
2003-11-03,1.1457,1.1457,1.1426,1.1619
2003-11-04,1.1494,1.1494,1.143,1.1515
2003-11-05,1.1439,1.1439,1.1413,1.1499
2003-11-06,1.1416,1.1416,1.1389,1.1465
2003-11-07,1.1525,1.1525,1.1377,1.1543
2003-11-10,1.1481,1.1481,1.1467,1.1535
2003-11-11,1.1523,1.1523,1.1446,1.153
2003-11-12,1.1634,1.1634,1.1506,1.1661
2003-11-13,1.1735,1.1735,1.1629,1.1738
2003-11-14,1.1779,1.1779,1.1729,1.1806
2003-11-17,1.1749,1.1749,1.1728,1.1849
2003-11-18,1.1973,1.1973,1.1736,1.1974
2003-11-19,1.1878,1.1878,1.1876,1.1979
2003-11-20,1.1912,1.1912,1.1875,1.1969
2003-11-21,1.1914,1.1914,1.186,1.194
2003-11-24,1.1771,1.1771,1.176,1.1918
2003-11-25,1.1792,1.1792,1.1754,1.182
2003-11-26,1.1942,1.1942,1.1772,1.1949
2003-11-27,1.1908,1.1908,1.1887,1.1943
2003-11-28,1.1996,1.1996,1.1901,1.2018
2003-12-01,1.1979,1.1979,1.1938,1.2043
2003-12-02,1.2081,1.2081,1.1945,1.2092
2003-12-03,1.2111,1.2111,1.2064,1.213
2003-12-04,1.2085,1.2085,1.203,1.216
2003-12-05,1.2171,1.2171,1.2064,1.2178
2003-12-08,1.2221,1.2221,1.2153,1.2241
2003-12-09,1.2254,1.2254,1.2188,1.2276
2003-12-10,1.2219,1.2219,1.2154,1.2268
2003-12-11,1.2225,1.2225,1.2114,1.2236
2003-12-12,1.2277,1.2277,1.221,1.2306
2003-12-15,1.2322,1.2322,1.2132,1.2324
2003-12-16,1.2329,1.2329,1.2302,1.2362
2003-12-17,1.2412,1.2412,1.2298,1.2422
2003-12-18,1.2426,1.2426,1.2362,1.2438
2003-12-19,1.2374,1.2374,1.2343,1.2434
2003-12-22,1.2398,1.2398,1.2351,1.2448
2003-12-23,1.2395,1.2395,1.2387,1.2427
2003-12-24,1.2448,1.2448,1.2395,1.247
2003-12-25,1.2453,1.2453,1.2437,1.2463
2003-12-26,1.2429,1.2429,1.2426,1.2469
2003-12-29,1.2491,1.2491,1.2427,1.2509
2003-12-30,1.2551,1.2551,1.2479,1.2562
2003-12-31,1.2595,1.2595,1.2514,1.2647
2004-01-01,1.2547,1.2547,1.2531,1.261
2004-01-02,1.2585,1.2585,1.2525,1.2629
2004-01-05,1.2676,1.2676,1.2585,1.2696
2004-01-06,1.2728,1.2728,1.2669,1.2806
2004-01-07,1.2631,1.2631,1.2626,1.2743
2004-01-08,1.2767,1.2767,1.2563,1.2781
2004-01-09,1.2818,1.2818,1.2704,1.2872
2004-01-12,1.2749,1.2749,1.2737,1.2899
2004-01-13,1.2774,1.2774,1.2712,1.2797
2004-01-14,1.2647,1.2647,1.2631,1.2789
2004-01-15,1.2579,1.2579,1.2562,1.2673
2004-01-16,1.2394,1.2394,1.2352,1.2609
2004-01-19,1.235,1.235,1.2335,1.2423
2004-01-20,1.2582,1.2582,1.2347,1.2596
2004-01-21,1.2644,1.2644,1.2553,1.2674
2004-01-22,1.2719,1.2719,1.2636,1.2753
2004-01-23,1.2582,1.2582,1.2567,1.2776
2004-01-26,1.2462,1.2462,1.246,1.2614
2004-01-27,1.2646,1.2646,1.244,1.2653
2004-01-28,1.247,1.247,1.2463,1.2665
2004-01-29,1.2411,1.2411,1.2364,1.253
2004-01-30,1.2478,1.2478,1.2352,1.2494
2004-02-02,1.2425,1.2425,1.2392,1.2486
2004-02-03,1.2544,1.2544,1.2418,1.26
2004-02-04,1.2535,1.2535,1.2492,1.2561
2004-02-05,1.2549,1.2549,1.2522,1.2637
2004-02-06,1.2706,1.2706,1.2513,1.2727
2004-02-09,1.2701,1.2701,1.2604,1.2763
2004-02-10,1.2671,1.2671,1.2669,1.2789
2004-02-11,1.2832,1.2832,1.265,1.2838
2004-02-12,1.2811,1.2811,1.2788,1.2847
2004-02-13,1.2735,1.2735,1.2717,1.2891
2004-02-16,1.2772,1.2772,1.2719,1.2789
2004-02-17,1.2842,1.2842,1.276,1.2877
2004-02-18,1.269,1.269,1.2663,1.2926
2004-02-19,1.2717,1.2717,1.2647,1.2735
2004-02-20,1.2537,1.2537,1.2495,1.2768
2004-02-23,1.2556,1.2556,1.2451,1.2596
2004-02-24,1.2686,1.2686,1.2526,1.2714
2004-02-25,1.2501,1.2501,1.2476,1.2708
2004-02-26,1.244,1.244,1.2383,1.2515
2004-02-27,1.2493,1.2493,1.2373,1.2508
2004-03-01,1.2458,1.2458,1.2427,1.2542
2004-03-02,1.2216,1.2216,1.2197,1.247
2004-03-03,1.2206,1.2206,1.2061,1.2224
2004-03-04,1.2203,1.2203,1.2136,1.2243
2004-03-05,1.2366,1.2366,1.2177,1.2434
2004-03-08,1.2407,1.2407,1.2339,1.2419
2004-03-09,1.2326,1.2326,1.2277,1.2459
2004-03-10,1.2225,1.2225,1.2198,1.2342
2004-03-11,1.2355,1.2355,1.2164,1.2387
2004-03-12,1.2215,1.2215,1.2175,1.2375
2004-03-15,1.2265,1.2265,1.219,1.2318
2004-03-16,1.2273,1.2273,1.2233,1.2373
2004-03-17,1.2237,1.2237,1.2178,1.2289
2004-03-18,1.239,1.239,1.2223,1.2435
2004-03-19,1.229,1.229,1.2257,1.2408
2004-03-22,1.2331,1.2331,1.2224,1.2402
2004-03-23,1.2339,1.2339,1.2266,1.237
2004-03-24,1.2135,1.2135,1.2119,1.2368
2004-03-25,1.2128,1.2128,1.2098,1.2201
2004-03-26,1.2132,1.2132,1.2073,1.2211
2004-03-29,1.2158,1.2158,1.2047,1.217
2004-03-30,1.2171,1.2171,1.2138,1.2228
2004-03-31,1.2316,1.2316,1.2171,1.2322
2004-04-01,1.2365,1.2365,1.2254,1.2389
2004-04-02,1.2136,1.2136,1.2103,1.2373
2004-04-05,1.2018,1.2018,1.1984,1.2129
2004-04-06,1.2118,1.2118,1.1985,1.2136
2004-04-07,1.2175,1.2175,1.2051,1.2198
2004-04-08,1.2088,1.2088,1.2063,1.222
2004-04-09,1.2093,1.2093,1.2066,1.2109
2004-04-12,1.2078,1.2078,1.2055,1.2099
2004-04-13,1.1946,1.1946,1.1906,1.2083
2004-04-14,1.1962,1.1962,1.1869,1.1974
2004-04-15,1.1984,1.1984,1.1894,1.1993
2004-04-16,1.1993,1.1993,1.1924,1.2047
2004-04-19,1.2023,1.2023,1.2001,1.208
2004-04-20,1.1868,1.1868,1.1843,1.2025
2004-04-21,1.1843,1.1843,1.1816,1.1916
2004-04-22,1.1904,1.1904,1.1781,1.1915
2004-04-23,1.1843,1.1843,1.1798,1.1944
2004-04-26,1.1867,1.1867,1.1761,1.1886
2004-04-27,1.1925,1.1925,1.1834,1.1948
2004-04-28,1.1842,1.1842,1.1823,1.1956
2004-04-29,1.1962,1.1962,1.1806,1.1983
2004-04-30,1.198,1.198,1.192,1.2014
2004-05-03,1.1946,1.1946,1.1921,1.2001
2004-05-04,1.21,1.21,1.1928,1.212
2004-05-05,1.2175,1.2175,1.2097,1.218
2004-05-06,1.2082,1.2082,1.2063,1.2179
2004-05-07,1.1884,1.1884,1.1877,1.214
2004-05-10,1.1849,1.1849,1.1813,1.1895
2004-05-11,1.1872,1.1872,1.179,1.1891
2004-05-12,1.1903,1.1903,1.1836,1.1942
2004-05-13,1.1822,1.1822,1.1772,1.1929
2004-05-14,1.1888,1.1888,1.1781,1.1904
2004-05-17,1.2027,1.2027,1.1879,1.2063
2004-05-18,1.1953,1.1953,1.1932,1.2039
2004-05-19,1.2009,1.2009,1.1938,1.2045
2004-05-20,1.1965,1.1965,1.1895,1.202
2004-05-21,1.198,1.198,1.1954,1.2072
2004-05-24,1.2005,1.2005,1.1933,1.2026
2004-05-25,1.2107,1.2107,1.1987,1.2127
2004-05-26,1.2106,1.2106,1.2077,1.2145
2004-05-27,1.2264,1.2264,1.2089,1.2288
2004-05-28,1.2223,1.2223,1.2202,1.2297
2004-05-31,1.2188,1.2188,1.2178,1.2254
2004-06-01,1.2248,1.2248,1.2157,1.2266
2004-06-02,1.2215,1.2215,1.2207,1.2307
2004-06-03,1.2228,1.2228,1.217,1.2252
2004-06-04,1.2283,1.2283,1.2138,1.2299
2004-06-07,1.2322,1.2322,1.2271,1.2339
2004-06-08,1.2269,1.2269,1.2246,1.2354
2004-06-09,1.2049,1.2049,1.2037,1.2274
2004-06-10,1.2106,1.2106,1.2023,1.2117
2004-06-11,1.2006,1.2006,1.1967,1.2115
2004-06-14,1.2058,1.2058,1.1955,1.2087
2004-06-15,1.2162,1.2162,1.203,1.2169
2004-06-16,1.2011,1.2011,1.1981,1.2169
2004-06-17,1.2054,1.2054,1.1994,1.208
2004-06-18,1.2137,1.2137,1.1974,1.2147
2004-06-21,1.2114,1.2114,1.2077,1.2146
2004-06-22,1.2108,1.2108,1.2067,1.2131
2004-06-23,1.2093,1.2093,1.2065,1.2193
2004-06-24,1.217,1.217,1.2042,1.2189
2004-06-25,1.2178,1.2178,1.2109,1.2189
2004-06-28,1.2186,1.2186,1.2122,1.2229
2004-06-29,1.2081,1.2081,1.207,1.2193
2004-06-30,1.22,1.22,1.2068,1.2204
2004-07-01,1.216,1.216,1.2134,1.221
2004-07-02,1.2316,1.2316,1.2145,1.2328
2004-07-05,1.229,1.229,1.2271,1.2336
2004-07-06,1.2284,1.2284,1.2265,1.233
2004-07-07,1.2373,1.2373,1.2275,1.2389
2004-07-08,1.2385,1.2385,1.2341,1.2407
2004-07-09,1.2415,1.2415,1.2372,1.2424
2004-07-12,1.2409,1.2409,1.2384,1.2437
2004-07-13,1.2327,1.2327,1.2301,1.2415
2004-07-14,1.238,1.238,1.232,1.2422
2004-07-15,1.2355,1.2355,1.2329,1.239
2004-07-16,1.2452,1.2452,1.2329,1.2461
2004-07-19,1.2441,1.2441,1.24,1.2461
2004-07-20,1.233,1.233,1.2303,1.2456
2004-07-21,1.2259,1.2259,1.2212,1.2351
2004-07-22,1.2257,1.2257,1.2234,1.2293
2004-07-23,1.2093,1.2093,1.2089,1.2267
2004-07-26,1.2142,1.2142,1.209,1.2172
2004-07-27,1.2058,1.2058,1.2036,1.219
2004-07-28,1.2056,1.2056,1.2,1.2079
2004-07-29,1.2045,1.2045,1.1992,1.2097
2004-07-30,1.2019,1.2019,1.2003,1.2121
2004-08-02,1.2026,1.2026,1.2025,1.2093
2004-08-03,1.2061,1.2061,1.1994,1.2077
2004-08-04,1.205,1.205,1.197,1.2069
2004-08-05,1.2054,1.2054,1.2021,1.2073
2004-08-06,1.2279,1.2279,1.2044,1.2291
2004-08-09,1.2273,1.2273,1.2246,1.229
2004-08-10,1.2237,1.2237,1.2227,1.2319
2004-08-11,1.2218,1.2218,1.2196,1.2249
2004-08-12,1.2252,1.2252,1.2216,1.2301
2004-08-13,1.2374,1.2374,1.2176,1.2376
2004-08-16,1.2363,1.2363,1.2317,1.2384
2004-08-17,1.2354,1.2354,1.231,1.2389
2004-08-18,1.2337,1.2337,1.2285,1.2366
2004-08-19,1.2363,1.2363,1.2326,1.2379
2004-08-20,1.2321,1.2321,1.2279,1.2381
2004-08-23,1.2143,1.2143,1.2133,1.2322
2004-08-24,1.2082,1.2082,1.2062,1.2167
2004-08-25,1.2083,1.2083,1.2053,1.2116
2004-08-26,1.2102,1.2102,1.2043,1.2122
2004-08-27,1.2011,1.2011,1.2006,1.2136
2004-08-30,1.2049,1.2049,1.1989,1.207
2004-08-31,1.2183,1.2183,1.2044,1.2194
2004-09-01,1.2188,1.2188,1.2147,1.222
2004-09-02,1.2175,1.2175,1.2142,1.22
2004-09-03,1.2058,1.2058,1.2042,1.2196
2004-09-06,1.2064,1.2064,1.2049,1.208
2004-09-07,1.2109,1.2109,1.2055,1.2111
2004-09-08,1.2183,1.2183,1.2027,1.2192
2004-09-09,1.2214,1.2214,1.216,1.2214
2004-09-10,1.2262,1.2262,1.2199,1.2311
2004-09-13,1.2261,1.2261,1.2223,1.2288
2004-09-14,1.2254,1.2254,1.2226,1.2297
2004-09-15,1.2151,1.2151,1.2135,1.2261
2004-09-16,1.2182,1.2182,1.2121,1.2198
2004-09-17,1.2187,1.2187,1.2158,1.2224
2004-09-20,1.2176,1.2176,1.2126,1.218
2004-09-21,1.2336,1.2336,1.2168,1.2347
2004-09-22,1.2269,1.2269,1.2225,1.2339
2004-09-23,1.2271,1.2271,1.2254,1.2335
2004-09-24,1.2276,1.2276,1.2238,1.2363
2004-09-27,1.2293,1.2293,1.225,1.2315
2004-09-28,1.2328,1.2328,1.2281,1.2348
2004-09-29,1.2333,1.2333,1.2289,1.2343
2004-09-30,1.2436,1.2436,1.2315,1.2443
2004-10-01,1.2417,1.2417,1.2386,1.2439
2004-10-04,1.2288,1.2288,1.2258,1.2402
2004-10-05,1.2313,1.2313,1.2264,1.233
2004-10-06,1.2288,1.2288,1.2248,1.2324
2004-10-07,1.2285,1.2285,1.2272,1.2316
2004-10-08,1.2409,1.2409,1.2283,1.2434
2004-10-11,1.2389,1.2389,1.2372,1.2423
2004-10-12,1.2328,1.2328,1.2289,1.2391
2004-10-13,1.2348,1.2348,1.2225,1.2358
2004-10-14,1.2388,1.2388,1.2321,1.2421
2004-10-15,1.2469,1.2469,1.2368,1.2508
2004-10-18,1.2494,1.2494,1.2463,1.2534
2004-10-19,1.2513,1.2513,1.2454,1.2528
2004-10-20,1.259,1.259,1.25,1.2629
2004-10-21,1.2616,1.2616,1.2573,1.2652
2004-10-22,1.2683,1.2683,1.2599,1.2687
2004-10-25,1.2807,1.2807,1.2692,1.283
2004-10-26,1.2769,1.2769,1.2726,1.2842
2004-10-27,1.2713,1.2713,1.2697,1.2814
2004-10-28,1.2746,1.2746,1.2632,1.2767
2004-10-29,1.2798,1.2798,1.2707,1.2798
2004-11-01,1.2752,1.2752,1.2718,1.2832
2004-11-02,1.2744,1.2744,1.2666,1.2756
2004-11-03,1.2821,1.2821,1.2657,1.283
2004-11-04,1.2872,1.2872,1.2791,1.2898
2004-11-05,1.2964,1.2964,1.2762,1.2973
2004-11-08,1.292,1.292,1.2907,1.2987
2004-11-09,1.29,1.29,1.2883,1.294
2004-11-10,1.2889,1.2889,1.285,1.3006
2004-11-11,1.2907,1.2907,1.2859,1.292
2004-11-12,1.2974,1.2974,1.2876,1.2988
2004-11-15,1.295,1.295,1.2918,1.2999
2004-11-16,1.2957,1.2957,1.292,1.2996
2004-11-17,1.3032,1.3032,1.2953,1.3048
2004-11-18,1.296,1.296,1.2942,1.3075
2004-11-19,1.3023,1.3023,1.294,1.3069
2004-11-22,1.3049,1.3049,1.3013,1.3053
2004-11-23,1.3087,1.3087,1.2977,1.3106
2004-11-24,1.3187,1.3187,1.3082,1.3189
2004-11-25,1.3269,1.3269,1.3164,1.3285
2004-11-26,1.3297,1.3297,1.3185,1.333
2004-11-29,1.3282,1.3282,1.3229,1.3304
2004-11-30,1.3279,1.3279,1.3233,1.3336
2004-12-01,1.3346,1.3346,1.3278,1.3362
2004-12-02,1.327,1.327,1.3239,1.3385
2004-12-03,1.3454,1.3454,1.3256,1.3461
2004-12-06,1.3409,1.3409,1.3391,1.3456
2004-12-07,1.3419,1.3419,1.3391,1.3469
2004-12-08,1.3337,1.3337,1.3192,1.3434
2004-12-09,1.3311,1.3311,1.3252,1.3364
2004-12-10,1.3226,1.3226,1.3139,1.3318
2004-12-13,1.3312,1.3312,1.319,1.3327
2004-12-14,1.3296,1.3296,1.3261,1.3337
2004-12-15,1.3392,1.3392,1.3262,1.3443
2004-12-16,1.3244,1.3244,1.3204,1.3429
2004-12-17,1.3307,1.3307,1.3227,1.3317
2004-12-20,1.3396,1.3396,1.3299,1.341
2004-12-21,1.3372,1.3372,1.3353,1.3409
2004-12-22,1.339,1.339,1.3344,1.3406
2004-12-23,1.3515,1.3515,1.3382,1.3518
2004-12-24,1.3531,1.3531,1.3486,1.3549
2004-12-27,1.3617,1.3617,1.3516,1.364
2004-12-28,1.3613,1.3613,1.3588,1.3644
2004-12-29,1.3607,1.3607,1.3557,1.3648
2004-12-30,1.3637,1.3637,1.3575,1.3666
2004-12-31,1.3554,1.3554,1.3515,1.3661
2005-01-03,1.3465,1.3465,1.3386,1.3582
2005-01-04,1.3279,1.3279,1.325,1.3495
2005-01-05,1.3262,1.3262,1.3214,1.3303
2005-01-06,1.3173,1.3173,1.3155,1.3282
2005-01-07,1.3054,1.3054,1.3026,1.325
2005-01-10,1.3074,1.3074,1.3052,1.3124
2005-01-11,1.3107,1.3107,1.3065,1.3172
2005-01-12,1.3255,1.3255,1.3083,1.3293
2005-01-13,1.3224,1.3224,1.3192,1.3267
2005-01-14,1.3112,1.3112,1.3057,1.3224
2005-01-17,1.3067,1.3067,1.3061,1.3128
2005-01-18,1.302,1.302,1.2995,1.3076
2005-01-19,1.301,1.301,1.2964,1.3119
2005-01-20,1.2963,1.2963,1.2922,1.3024
2005-01-21,1.3039,1.3039,1.2933,1.3068
2005-01-24,1.306,1.306,1.3029,1.31
2005-01-25,1.2973,1.2973,1.2944,1.3076
2005-01-26,1.3073,1.3073,1.2967,1.3109
2005-01-27,1.3046,1.3046,1.301,1.3125
2005-01-28,1.3038,1.3038,1.2986,1.3081
2005-01-31,1.3039,1.3039,1.2976,1.3059
2005-02-01,1.3047,1.3047,1.3001,1.3067
2005-02-02,1.3027,1.3027,1.301,1.3094
2005-02-03,1.2975,1.2975,1.294,1.3038
2005-02-04,1.2869,1.2869,1.2865,1.3045
2005-02-07,1.2757,1.2757,1.2732,1.2865
2005-02-08,1.2762,1.2762,1.2733,1.2798
2005-02-09,1.2805,1.2805,1.2739,1.2815
2005-02-10,1.2874,1.2874,1.2739,1.2907
2005-02-11,1.2866,1.2866,1.2846,1.2897
2005-02-14,1.2976,1.2976,1.2878,1.299
2005-02-15,1.3027,1.3027,1.2955,1.3053
2005-02-16,1.3029,1.3029,1.2959,1.3065
2005-02-17,1.3071,1.3071,1.3015,1.309
2005-02-18,1.3072,1.3072,1.3013,1.3083
2005-02-21,1.3069,1.3069,1.3032,1.308
2005-02-22,1.3259,1.3259,1.3055,1.3262
2005-02-23,1.3216,1.3216,1.3185,1.3274
2005-02-24,1.3198,1.3198,1.3176,1.327
2005-02-25,1.3245,1.3245,1.3146,1.3249
2005-02-28,1.3228,1.3228,1.3221,1.328
2005-03-01,1.3188,1.3188,1.3168,1.3233
2005-03-02,1.3142,1.3142,1.3088,1.3189
2005-03-03,1.311,1.311,1.3097,1.3165
2005-03-04,1.3237,1.3237,1.3085,1.3255
2005-03-07,1.3214,1.3214,1.3178,1.3248
2005-03-08,1.3344,1.3344,1.3208,1.3363
2005-03-09,1.3392,1.3392,1.3331,1.3423
2005-03-10,1.3418,1.3418,1.3371,1.3456
2005-03-11,1.3458,1.3458,1.339,1.3482
2005-03-14,1.3369,1.3369,1.3335,1.3478
2005-03-15,1.3307,1.3307,1.3296,1.3412
2005-03-16,1.3417,1.3417,1.3292,1.344
2005-03-17,1.3377,1.3377,1.3343,1.3422
